user_id,username,password,first_name,last_name,first_name_eng,last_name_eng,gender,DOB,faculty,department,field,student_type,education_level,workplace,company,job,admit_year,graduate_year,gpax,email,role,user_interaction,github,profile_picture,company_internship,internship,job_internship,linkedin,facebook,phone
299988,muammatimron.nemni@gmail.com,b'$2b$12$rQOULnwTkX8ocgNjDAXxWuLHs2nRfE.6.9DeGOL9f4pTwod4QATp6',มูฮัมหมัดอิมรอน,เนตร์มณี,muammatimron,nemni,M,2530-01-17,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"4/9 ซอยดาวกระจาย, บริษัท ปรีชากุลเศรษฐ์อิมปอร์ตเอ็กซปอร์ต จำกัด",บริษัท ปรีชากุลเศรษฐ์อิมปอร์ตเอ็กซปอร์ต จำกัด,ตำรวจ,2547,2548,2.06,muammatimron.nemni@bnitat.gov.br,alumni,Low,,,,,,,,
884279,wamuammat.ninwimn@gmail.com,b'$2b$12$6RO.Zk.9eHYeo5X05CbdT.fmR2F7FBU7GTLshQ8c3EdfUvjlpy4Pa',วาร์มูฮำหมัด,นิลวิมล,wamuammat,ninwimn,M,2533-04-29,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"369/31 ถ.ศรีสัตย์, ห้างหุ้นส่วนสามัญ ไชยภา",ห้างหุ้นส่วนสามัญ ไชยภา,วีเจ,2553,2553,4.0,wamuammat.ninwimn@anguntuantaman.gov.br,alumni,Low,,,,,,,,
359531,bunthian.ditkapnakai@gmail.com,b'$2b$12$lLlQQoTlWh6ic76kM2SJjuqZVYJugTGjQru3/0yMgM.fYw0URxe3.',บุญเทียน,ดิสกะประกาย,bunthian,ditkapnakai,F,2525-02-22,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,"954/3 ถ.นุชแนวนุ่ม, บริษัท ธุวะนุติ์ซัพพลาย จำกัด",บริษัท ธุวะนุติ์ซัพพลาย จำกัด,นักมายากล,2543,2546,3.91,bunthian.ditkapnakai@bnitat.com.br,alumni,Low,,https://picsum.photos/395/362,,,,,,
243189,sommon.kumanbun@gmail.com,b'$2b$12$6uirqdqxAZDiBjqukSRBse2r33E4bl9XPeYjYuNi/fsF1UiYMGYn.',สมมล,กุมารบุญ,sommon,kumanbun,F,2518-03-07,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"26 หมู่ 8 ถนนบุญศล, ทันยุควิศวการ",ทันยุควิศวการ,Data Scientist,2537,2540,2.9,sommon.kumanbun@thanyukwitkan.org.br,alumni,High,sommon.kumanbun@github.com,,บริษัท เลขะพันธุ์ จำกัด,"84/44 ถนนสันตะวงศ์, บริษัท เลขะพันธุ์ จำกัด",Full-Stack Developer,,sommon@gmail.com,0 861 091 844
623813,kaemphaen.tantnachin@gmail.com,b'$2b$12$LMApCDPlXjuf/4oTNBQMmedblR4E7OZMGytsvM7Qv9I9ZRYr16u5S',แกมแพร,ตันตราจิณ,kaemphaen,tantnachin,F,2516-04-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"259/3 ถ.นาคสุทิน, หจก.ขอหมั่นกลางและบุตร",หจก.ขอหมั่นกลางและบุตร,ผู้กำกับละครโทรทัศน์,2534,2536,3.27,kaemphaen.tantnachin@chk.khomanknanglaebutn.net,alumni,Low,,,,,,,,
423700,nnawan.tantnachin@gmail.com,b'$2b$12$3xDkXTI5OSEayHFnc7vBweMFeh5JrPAB/fNGCiAMFw04wp0MvYDHi',นราวรรณ,ตันตราจิณ,nnawan,tantnachin,F,2529-03-10,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"510/70 ถนนยะผา, บริษัท นามขำก่อสร้าง จำกัด",บริษัท นามขำก่อสร้าง จำกัด,Software Engineer,2549,2552,3.29,nnawan.tantnachin@bnitat.gov.br,alumni,Low,,,,,,,,
387124,stina.thnomphon@gmail.com,b'$2b$12$efX.CDgWmjiBP0x4XxqLr.jZBZyWbkoKUZxvEL.Jf6Sjl7WiGpUSG',ศศินา,ถนอมพล,stina,thnomphon,F,2534-12-08,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"4/7 ถ.ถุงเงิน, หจก.ถนิมมาศ",หจก.ถนิมมาศ,นักสืบ,2551,2553,4.0,stina.thnomphon@chk.thnimmat.gov,alumni,Low,,,,,,,,
245989,konphon.datphan@gmail.com,b'$2b$12$5QXov1a9/0L3YsDej6SsJuKoTPiH2R6Jepks4UW7soQQOJV3ksJku',กรพนธ์,ดัตพันธุ์,konphon,datphan,M,2523-07-29,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"94/4 ถนนบุญญาภิรมย์, บริษัท นิระหานีเซอร์วิส จำกัด (มหาชน)",บริษัท นิระหานีเซอร์วิส จำกัด (มหาชน),นักการทูต,2539,2541,1.83,konphon.datphan@bnitat.net.br,alumni,High,konphon.datphan@github.com,https://picsum.photos/920/624,บริษัท ถนัดเดินข่าว จำกัด (มหาชน),"4/6 ถนนนครเทพ, บริษัท ถนัดเดินข่าว จำกัด (มหาชน)",Software Engineer,konphon.datphan@linkin.com,,0801901418
319985,wonrnat.thnomkunputn@gmail.com,b'$2b$12$H05C2la3M/Wr.QePJDiJlO54J7XYifG33cAO0f7b4SPVE5KxbXMg2',วรรณาต,ถนอมกุลบุตร,wonrnat,thnomkunputn,F,2532-06-27,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"442/3 ถนนธัญเสถียร, บริษัท ไตรบรรพเฟอร์นิเจอร์ จำกัด",บริษัท ไตรบรรพเฟอร์นิเจอร์ จำกัด,Data Scientist,2549,2553,2.67,wonrnat.thnomkunputn@bnitat.net,alumni,Low,,,,,,,,
713285,yotmaen.tniphenin@gmail.com,b'$2b$12$CY0ZJw8OpxXtcogKULaXLeGU4Yd4rr.YoaXRIInqdr.6HyxbtKcEG',ยอดแมน,ตรีเภรินทร์,yotmaen,tniphenin,M,2520-01-07,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"53 ถนนทับทิมไทย, บริษัท ทองประดิฐ จำกัด",บริษัท ทองประดิฐ จำกัด,Cybersecurity Analyst,2537,2539,2.11,yotmaen.tniphenin@bnitat.gov.br,alumni,Low,,,,,,,,
363646,phtaiิt.naksuthin@gmail.com,b'$2b$12$2BrzEmFR.XHpFi9pl5IHKujPp9y9MIvxjZ51v14EnQFOukrZpFTx2',ไพสิฐ,นาคสุทิน,phtaiิt,naksuthin,M,2519-09-01,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"928/3 ถนนธูปหอม, บริษัท นาคะนคร จำกัด (มหาชน)",บริษัท นาคะนคร จำกัด (มหาชน),Software Engineer,2539,2541,3.85,phtaiิt.naksuthin@bnitat.org.br,alumni,High,phtaiิt.naksuthin@github.com,https://picsum.photos/495/334,นิลเสนา-เลขะพันธุ์,"85 หมู่ 31 ถนนเขียวอ่อน, นิลเสนา-เลขะพันธุ์",นักกฎหมาย,,phtaiิt.naksuthin@gmail.com,
831164,chnongchai.thonglap@gmail.com,b'$2b$12$9/O8xkx2xMSPh8cEuAoyJutbjcdJYtUfKFQcAr9dedUHhUamO2bGO',ฉลองชัย,ทองลาภ,chnongchai,thonglap,M,2527-07-05,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"56/9 ถนนธีวร, ศิวะวรเวท-ศรทอง",ศิวะวรเวท-ศรทอง,Cybersecurity Analyst,2547,2554,1.84,chnongchai.thonglap@sioะwonwet-sonthong.org,alumni,Low,,,,,,,,
485359,piwa.namtip@gmail.com,b'$2b$12$c1gr4SACQKKqYPfF1AExPeQR6ltaKVBhQr0q9PBke.xsRA4cJWbYC',ปิยวัจน์,น้ำทิพย์,piwa,namtip,M,2529-06-19,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"58/54 ถนนนิละทัต, สมาคมทรัพย์ธำรงค์",สมาคมทรัพย์ธำรงค์,Mobile App Developer,2549,2552,3.51,piwa.namtip@smakmthnapthamrong.com.br,alumni,Low,,,,,,,,
625212,latda.ninwan@gmail.com,b'$2b$12$RFVUW0MlgRJZ2FVHyYw3UeP6zvefvEf2EqkVMuniqkhU0SlywcmLS',ลัดดา,นิลวรรณ,latda,ninwan,F,2529-09-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"18 หมู่ 80 ถ.ถนัดการเขียน, เขียวอ่อนกลการ",เขียวอ่อนกลการ,Mobile App Developer,2545,2550,1.32,latda.ninwan@khiaoonkonkan.net.br,alumni,Low,,,,,,,latda.ninwan@gmail.com,
312571,rttkn.phongchpapnpa@gmail.com,b'$2b$12$CG.HxvvF0HxW8iWEqifT1OR5EggzcKe8mgIgtMLYzi8qtkkveNLki',รชตกร,พงศ์ฉบับนภา,rttkn,phongchpapnpa,M,2524-08-06,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,"591/1 ถ.หนักแน่น, บจก.นิลสลัวเอนเตอรไพรส์",บจก.นิลสลัวเอนเตอรไพรส์,DevOps Engineer,2544,2548,1.18,rttkn.phongchpapnpa@botk.ninsnuaenteonphair.net.br,alumni,Low,,,,,,,,
167146,thinlakt.photisat@gmail.com,b'$2b$12$tlbuizBsTYzSHdCP6ds/mOh342E7Sy3NqNtCyD9/hGnclfenpq4ZK',ธีรลักษณ์,โพธิสัตย์,thinlakt,photisat,M,2527-02-27,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"72 หมู่ 0 ถนนตันตราจิณ, มูลนิธิบุญศล",มูลนิธิบุญศล,Full-Stack Developer,2546,2550,2.73,thinlakt.photisat@munnitibunson.gov.br,alumni,Low,,,,,,,thinlakt.photisat@gmail.com,
978124,anchan.tanstit@gmail.com,b'$2b$12$5fRvll3jq85fJD9oigA7w.n6MMUhozvTy1PgQG/tKNWCZ1tcGREB2',อัญชัญ,ตัณสถิตย์,anchan,tanstit,F,2513-06-26,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"5/4 ถนนทวนทอง, ห้างหุ้นส่วนจำกัด นุตตาร",ห้างหุ้นส่วนจำกัด นุตตาร,นักกฎหมาย,2530,2535,3.36,anchan.tanstit@anguntuantamkat.org,alumni,Low,,,,,,,,
512107,daruni.thidet@gmail.com,b'$2b$12$lhAoBFMHar3ZDl0QOzSJGu86NKasy2G/L7RgoWYeLTczca5vaUjS.',ดารุนี,ทวีเดช,daruni,thidet,F,2533-12-25,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"43/19 ซ.บุญญาภิรมย์, บริษัท ตันเผ่าบรรจุภัณฑ์ จำกัด",บริษัท ตันเผ่าบรรจุภัณฑ์ จำกัด,DevOps Engineer,2550,2553,2.18,daruni.thidet@bnitat.net.br,alumni,Low,,,,,,,,
342671,sumatya.nuttar@gmail.com,b'$2b$12$pCnU2Irm4I0r8rtDJjom/.2O8n6IhLKDmmCAYldbDufR2qix0LAPi',สุมัชญา,นุตตาร,sumatya,nuttar,F,2544-02-18,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"12 ถ.มนทอง, ชมรมประจันตะเสน",ชมรมประจันตะเสน,Cybersecurity Analyst,2560,2563,4.0,sumatya.nuttar@chmnmpnatantasen.com.br,alumni,Low,,,,,,,,
591856,channanunai.duttiwnit@gmail.com,b'$2b$12$bvgjJZ0evyevh4M6uOBx4ujKieskKCTBHQJ/GDw9bvGnF0kFr/uIC',ชัญญานุนาย,ดุษฎีวนิช,channanunai,duttiwnit,F,2524-09-19,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"6/5 ถ.ทรัพย์สาร, ห้างหุ้นส่วนจำกัด นาควงษ์",ห้างหุ้นส่วนจำกัด นาควงษ์,DevOps Engineer,2543,2545,2.74,channanunai.duttiwnit@anguntuantamkat.com.br,alumni,Low,,,,,,,,
183422,snota.thaisuchat@gmail.com,b'$2b$12$cLpG6algQGDjMIfmn7NmbeALeFn0IaOBk5Os0XyChox7QnILthnSy',สโรชา,ไทยสุชาต,snota,thaisuchat,F,2511-02-25,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"318/21 ถ.นวลเพ็ง, สมาคมนิติสาขา",สมาคมนิติสาขา,เภสัชกร,2531,2534,1.28,snota.thaisuchat@smakmnitisaka.org,alumni,Low,,,,,,,,
119754,nuchni.thongsin@gmail.com,b'$2b$12$sRmkTptxW7NE2gdeMPmYY.6mcuTlyapz.XkZeRbm0eHdltJLe14sO',นุจรี,ทองสินธุ์,nuchni,thongsin,F,2536-09-08,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"84/6 ถนนธุวะนุติ์, ห้างหุ้นส่วนสามัญ ดาบเงินวิศวกรรม",ห้างหุ้นส่วนสามัญ ดาบเงินวิศวกรรม,DevOps Engineer,2555,2557,2.54,nuchni.thongsin@anguntuantaman.net,alumni,Low,,,,,,,,
603532,rosida.thotyotin@gmail.com,b'$2b$12$zgkqc2WjLUqh0k7FcJGjruxs6jxk0TS1vvDJbOgsR2hWFXEbP0v02',รอซีด๊ะ,ทศโยธิน,rosida,thotyotin,F,2536-06-15,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี,ปริญญาตรี,"85 หมู่ 2 ถนนแถมธน, ธัญาโภชน์และร่มธิติรัตน์",ธัญาโภชน์และร่มธิติรัตน์,นายแบบ,2552,2555,3.72,rosida.thotyotin@thanาpotlaeromthitirat.org.br,alumni,Low,,https://placekitten.com/425/290,,,,,,
159696,pilakt.ninahani@gmail.com,b'$2b$12$8rF5lZs3EhpGevPA/g3rfOgXTD5cuFTf0pol5p3TioJYrs/Bc/jY.',อภิลักษณ์,นิระหานี,pilakt,ninahani,M,2529-07-23,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,"84/5 ถนนนะวะมันดร, บริษัท คณานุรักษ์ จำกัด",บริษัท คณานุรักษ์ จำกัด,Cybersecurity Analyst,2546,2550,4.0,pilakt.ninahani@bnitat.org,alumni,Low,,,,,,,,
595206,anthika.ninsnua@gmail.com,b'$2b$12$LHcwhMAU.8JjcA3motde5uM2RNexCjHYpH3U0RnQhiKPJ5WT4JGh2',อัญธิกา,นิลสลัว,anthika,ninsnua,F,2542-07-27,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"71 หมู่ 1 ถนนทองอยู่, หจก.แต้กุลเอ็นจิเนียริ่ง",หจก.แต้กุลเอ็นจิเนียริ่ง,AI Researcher,2560,2563,2.75,anthika.ninsnua@chk.taekunenchinianing.gov.br,alumni,Low,,,,,,,,
677919,phinaiphon.bunyaphat@gmail.com,b'$2b$12$mAxpXF20OBLOpRNZDYQUce9bZfkqmYvdkNI1PYfjfaRAm0uY3NKDG',พิไลพร,บุณยะภาชน์,phinaiphon,bunyaphat,F,2539-10-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"118/7 ถ.ถาวรายุศม์, ตันเผ่าซัพพลาย",ตันเผ่าซัพพลาย,Full-Stack Developer,2556,2559,2.04,phinaiphon.bunyaphat@tanphaosappnai.gov.br,alumni,Low,,,,,,,,
875707,kongsin.thnatphimpkan@gmail.com,b'$2b$12$KExrqsEvVEZaupYL.FUnPOTKsc.u10VP56cVBxKEo6C7CoVLfgtj6',กองสิน,ถนัดพิมพการ,kongsin,thnatphimpkan,F,2524-04-23,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"3/7 ถ.ถมังรักษสัตว์, บริษัท ขอหมั่นกลางวิศวกรรม จำกัด",บริษัท ขอหมั่นกลางวิศวกรรม จำกัด,DevOps Engineer,2542,2545,1.57,kongsin.thnatphimpkan@bnitat.org,alumni,Low,,,,,,,,
742922,nupan.nuanpheng@gmail.com,b'$2b$12$o/4/GxRVOjZIutgxWFRyAOydS56pCxNWpSmHmNF9rBNrdQmVqFirC',อนุบาล,นวลเพ็ง,nupan,nuanpheng,M,2525-07-16,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"3/0 ถ.ดุริยพันธุ์, บริษัท หิรัญสาลี จำกัด",บริษัท หิรัญสาลี จำกัด,DevOps Engineer,2542,2543,3.46,nupan.nuanpheng@bnitat.org,alumni,Low,,,,,,,,
753449,niwiltan.snitaan@gmail.com,b'$2b$12$M6s57sWYiAifuh7d5fVYlOEmgbR.B771Wo6imbC3N6uph30JOJbiC',นิวิลดาน,ศรีตะวัน,niwiltan,snitaan,F,2514-11-07,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"995 ถนนเขียวอ่อน, ห้างหุ้นส่วนจำกัด กุมารบุญ",ห้างหุ้นส่วนจำกัด กุมารบุญ,Backend Developer,2534,2538,3.45,niwiltan.snitaan@anguntuantamkat.gov,alumni,Low,,,,,,,,
692518,khiao.maitaeng@gmail.com,b'$2b$12$DvEEonDJ6zMHiKyS6x7.2eNsyF8hz9ftYS4mJ65E45de9NK1CQUwe',เขียว,ไม้แดง,khiao,maitaeng,M,2528-01-02,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,"292/54 ถ.น้ำทิพย์, บริษัท ตระกูลบุญคอมมิวนิเคชั่น จำกัด",บริษัท ตระกูลบุญคอมมิวนิเคชั่น จำกัด,Cloud Architect,2548,2551,2.36,khiao.maitaeng@bnitat.org,alumni,Low,,,,,,,khiao.maitaeng@gmail.com,
271517,asuema.khamenok@gmail.com,b'$2b$12$icrX15/oSk6HZLnMeKJnm.7jzuF954Q4cpaW9rqLZ0.Y/gAzzfNia',อาซือมะ,ขำเอนก,asuema,khamenok,F,2528-09-15,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิทยาศาสตร์ข้อมูลสุขภาพ,ปริญญาตรี 4 ปี,ปริญญาตรี,"2/0 ถนนทองประดิฐ, บริษัท โพธิสัตย์ จำกัด",บริษัท โพธิสัตย์ จำกัด,Backend Developer,2547,2550,3.73,asuema.khamenok@bnitat.com,alumni,Low,,,,,,,,
367384,pin.thupawino@gmail.com,b'$2b$12$w92j1eUQ9zO2KFfOWNesVuaZBIGpcYjeReupBGpZgnW.xBlFCCzx6',ปวีณ,ธูปะวิโรจน์,pin,thupawino,M,2511-10-23,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"93 ถ.ตันตราจิณ, ห้างหุ้นส่วนจำกัด ถนอมมนุษย์",ห้างหุ้นส่วนจำกัด ถนอมมนุษย์,Mobile App Developer,2531,2533,2.63,pin.thupawino@anguntuantamkat.org.br,alumni,Low,,,,,,,,
570830,wamuammat.nimtham@gmail.com,b'$2b$12$XVo0CmAzKHh8fMvbnus9E./a2R82TmUInFDERVk.d48dKtdVcbLCS',วาร์มูฮำหมัด,นิยมธรรม,wamuammat,nimtham,M,2515-08-22,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (โครงการจากพื้นที่การศึกษาราชบุรี),ปริญญาตรี,"6 ถ.พรมอ่อน, ห้างหุ้นส่วนสามัญ เธียรายัน",ห้างหุ้นส่วนสามัญ เธียรายัน,จ๊อกกี้,2533,2536,2.69,wamuammat.nimtham@anguntuantaman.org,alumni,Low,,,,,,,,
164176,wonrnat.phiraphenkun@gmail.com,b'$2b$12$iqOKK7S3afvRiQvDtGVT7.gSPosaCGaFN6.Z5e5Wbvmz0XsVLFfmi',วรรณาต,พีระเพ็ญกุล,wonrnat,phiraphenkun,F,2536-05-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"78 หมู่ 8 ถนนพรสีมา, บริษัท เยาวธนโชคเอ็นจิเนียริ่ง จำกัด",บริษัท เยาวธนโชคเอ็นจิเนียริ่ง จำกัด,นักโภชนาการ,2554,2559,4.0,wonrnat.phiraphenkun@bnitat.org.br,alumni,Low,,,,,,,,
760373,chnichatn.thupom@gmail.com,b'$2b$12$/Yj7CqOBWOILbAFBgZAr/ue3fgEPzX058grDZWpagwSsI8Gn3.OnW',จริยฉัตร,ธูปหอม,chnichatn,thupom,F,2534-09-24,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"774 ถ.ถะเกิงชศ, ห้างหุ้นส่วนสามัญ นครเทพวิศวกรรม",ห้างหุ้นส่วนสามัญ นครเทพวิศวกรรม,Backend Developer,2551,2554,2.71,chnichatn.thupom@anguntuantaman.org,alumni,Low,chnichatn.thupom@github.com,,,,,,,
598202,smtai.phuphakti@gmail.com,b'$2b$12$YK8pgnZhp0qDvZMXIWxsRO.ZpaFapDNkq4zEJnX1tHdOMOUHF82Fu',สมใจ,ภูภักดี,smtai,phuphakti,F,2517-10-23,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาโท 2 ปี นานาชาติ,ปริญญาโท,"20 ถ.หนุนสุข, หิรัญสาลีการค้า",หิรัญสาลีการค้า,Mobile App Developer,2537,2539,2.83,smtai.phuphakti@inansanikanka.net.br,alumni,Medium,,,บริษัท อุ่นอกเคมิคอล จำกัด (มหาชน),"4 ถ.ศรีสัตย์, บริษัท อุ่นอกเคมิคอล จำกัด (มหาชน)",Software Engineer,,smtai@gmail.com,046452765
816820,phura.khundam@gmail.com,b'$2b$12$UDTcLPRCCgkgt6/p5peQC.YE1H.I4dQN2ZkXHzuvNOQaCZrrDckIa',ภูวรา,ขุนดำ,phura,khundam,M,2543-08-21,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมคอมพิวเตอร์,ปริญญาตรี 4 ปี (หลักสูตรนานาชาติ),ปริญญาตรี,"51/68 ถ.ศาสตร์ศิลป์, บริษัท นำธวัช จำกัด",บริษัท นำธวัช จำกัด,Cybersecurity Analyst,2559,2562,3.11,phura.khundam@bnitat.net.br,alumni,Low,,,,,,,,
224552,pnaphatn.thnomphon@gmail.com,b'$2b$12$Qk9Q5/IklRPXmQX91ZfIGuXvXY4l6P4wOGgKYlKs.3EtqyDLLnn0u',ประภัทร์สรณ์,ถนอมพล,pnaphatn,thnomphon,F,2528-07-13,คณะวิศวกรรมศาสตร์,ภาควิชาวิศวกรรมคอมพิวเตอร์,วิศวกรรมไฟฟ้าและคอมพิวเตอร์,ปริญญาเอก นานาชาติ,ปริญญาเอก,"17/0 ถนนบุนยะศัพท์, ดาบเพ็ชร์และบุนยะศัพท์",ดาบเพ็ชร์และบุนยะศัพท์,Cybersecurity Analyst,2545,2545,3.34,pnaphatn.thnomphon@dapphetlaebunasap.gov,alumni,Low,,,,,,,,
